hive_id,timestamp,temperature_c,humidity_pct,weight_kg
HIVE_002,2026-01-01T02:15:00,33.184,51.08,39.414
HIVE_002,2026-01-01T02:16:00,33.561,52.943,39.444
HIVE_002,2026-01-01T02:17:00,33.311,52.122,39.399
HIVE_002,2026-01-01T02:18:00,34.023,53.355,39.466
HIVE_002,2026-01-01T02:19:00,33.766,53.6,39.213
HIVE_002,2026-01-01T02:20:00,33.703,52.342,39.36
HIVE_002,2026-01-01T02:21:00,33.195,51.397,39.389
HIVE_002,2026-01-01T02:22:00,33.66,49.802,39.373
HIVE_002,2026-01-01T02:23:00,33.156,50.639,39.387
HIVE_002,2026-01-01T02:24:00,33.224,51.096,39.294
HIVE_002,2026-01-01T02:25:00,33.425,52.09,39.269
HIVE_002,2026-01-01T02:26:00,33.02,51.855,39.388
HIVE_002,2026-01-01T02:27:00,32.935,52.887,39.29
HIVE_002,2026-01-01T02:28:00,34.247,50.771,39.293
HIVE_002,2026-01-01T02:29:00,33.349,50.86,39.423
HIVE_002,2026-01-01T02:30:00,33.902,51.665,39.371
HIVE_002,2026-01-01T02:31:00,33.081,52.282,39.472
HIVE_002,2026-01-01T02:32:00,33.567,50.963,39.481
HIVE_002,2026-01-01T02:33:00,33.653,53.088,39.305
HIVE_002,2026-01-01T02:34:00,33.262,51.208,39.396
HIVE_002,2026-01-01T02:35:00,33.121,49.093,39.433
HIVE_002,2026-01-01T02:36:00,33.293,54.109,39.348
HIVE_002,2026-01-01T02:37:00,33.286,54.213,39.391
HIVE_002,2026-01-01T02:38:00,33.316,57.413,39.347
HIVE_002,2026-01-01T02:39:00,33.271,55.245,39.296
HIVE_002,2026-01-01T02:40:00,32.844,50.551,39.404
HIVE_002,2026-01-01T02:41:00,33.424,53.869,39.254
HIVE_002,2026-01-01T02:42:00,33.555,54.612,39.355
HIVE_002,2026-01-01T02:43:00,33.213,53.891,39.393
HIVE_002,2026-01-01T02:44:00,33.425,51.312,39.35
HIVE_002,2026-01-01T02:45:00,32.776,53.953,39.407
HIVE_002,2026-01-01T02:46:00,33.166,53.519,39.241
HIVE_002,2026-01-01T02:47:00,33.502,52.442,39.376
HIVE_002,2026-01-01T02:48:00,33.593,52.08,39.463
HIVE_002,2026-01-01T02:49:00,33.249,53.33,39.412
HIVE_002,2026-01-01T02:50:00,32.772,54.255,39.373
HIVE_002,2026-01-01T02:51:00,33.575,53.115,39.34
HIVE_002,2026-01-01T02:52:00,33.346,53.43,39.276
HIVE_002,2026-01-01T02:53:00,33.153,55.502,39.363
HIVE_002,2026-01-01T02:54:00,32.922,54.756,39.223
HIVE_002,2026-01-01T02:55:00,32.491,53.761,39.387
HIVE_002,2026-01-01T02:56:00,33.317,52.513,39.362
HIVE_002,2026-01-01T02:57:00,32.758,54.27,39.245
HIVE_002,2026-01-01T02:58:00,33.203,54.422,39.235
HIVE_002,2026-01-01T02:59:00,33.081,55.302,39.5
HIVE_002,2026-01-01T03:00:00,32.747,54.722,39.278
HIVE_002,2026-01-01T03:01:00,32.812,56.7,39.432
HIVE_002,2026-01-01T03:02:00,33.012,54.73,39.431
HIVE_002,2026-01-01T03:03:00,33.368,57.869,39.429
HIVE_002,2026-01-01T03:04:00,32.268,54.161,39.322
HIVE_002,2026-01-01T03:05:00,33.256,54.716,39.33
HIVE_002,2026-01-01T03:06:00,32.961,56.842,39.431
HIVE_002,2026-01-01T03:07:00,33.119,55.918,39.438
HIVE_002,2026-01-01T03:08:00,33.811,53.419,39.448
HIVE_002,2026-01-01T03:09:00,33.169,56.839,39.371
HIVE_002,2026-01-01T03:10:00,32.601,55.265,39.244
HIVE_002,2026-01-01T03:11:00,33.336,55.232,39.356
HIVE_002,2026-01-01T03:12:00,32.907,53.753,39.322
HIVE_002,2026-01-01T03:13:00,33.357,57.469,39.447
HIVE_002,2026-01-01T03:14:00,33.295,57.557,39.282
HIVE_002,2026-01-01T03:15:00,33.717,55.494,39.411
HIVE_002,2026-01-01T03:16:00,33.718,54.849,39.457
HIVE_002,2026-01-01T03:17:00,33.51,59.599,39.37
HIVE_002,2026-01-01T03:18:00,33.975,57.065,39.301
HIVE_002,2026-01-01T03:19:00,34.026,54.618,39.217
HIVE_002,2026-01-01T03:20:00,33.868,57.927,39.401
HIVE_002,2026-01-01T03:21:00,33.497,58.815,39.455
HIVE_002,2026-01-01T03:22:00,33.379,57.653,39.299
HIVE_002,2026-01-01T03:23:00,33.433,55.095,39.224
HIVE_002,2026-01-01T03:24:00,33.237,58.623,39.313
HIVE_002,2026-01-01T03:25:00,33.477,55.166,39.471
HIVE_002,2026-01-01T03:26:00,33.691,57.761,39.394
HIVE_002,2026-01-01T03:27:00,33.302,55.683,39.47
HIVE_002,2026-01-01T03:28:00,33.713,58.424,39.151
HIVE_002,2026-01-01T03:29:00,34.143,56.641,39.578
HIVE_002,2026-01-01T03:30:00,33.598,57.544,39.458
HIVE_002,2026-01-01T03:31:00,33.492,58.93,39.355
HIVE_002,2026-01-01T03:32:00,34.272,58.931,39.447
HIVE_002,2026-01-01T03:33:00,33.59,57.545,39.432
HIVE_002,2026-01-01T03:34:00,33.154,57.153,39.483
HIVE_002,2026-01-01T03:35:00,33.444,60.019,39.359
HIVE_002,2026-01-01T03:36:00,34.024,56.499,39.448
HIVE_002,2026-01-01T03:37:00,34.095,60.045,39.518
HIVE_002,2026-01-01T03:38:00,34.395,58.774,39.313
HIVE_002,2026-01-01T03:39:00,34.442,56.624,39.376
HIVE_002,2026-01-01T03:40:00,34.26,59.365,39.539
HIVE_002,2026-01-01T03:41:00,34.023,56.283,39.39
HIVE_002,2026-01-01T03:42:00,34.109,58.411,39.526
HIVE_002,2026-01-01T03:43:00,33.984,56.902,39.45
HIVE_002,2026-01-01T03:44:00,33.692,61.723,39.435
HIVE_002,2026-01-01T03:45:00,33.625,60.91,39.603
HIVE_002,2026-01-01T03:46:00,33.437,60.762,39.453
HIVE_002,2026-01-01T03:47:00,34.222,60.039,39.454
HIVE_002,2026-01-01T03:48:00,33.941,61.756,39.307
HIVE_002,2026-01-01T03:49:00,34.891,62.046,39.32
HIVE_002,2026-01-01T03:50:00,34.226,61.999,39.376
HIVE_002,2026-01-01T03:51:00,34.192,59.379,39.509
HIVE_002,2026-01-01T03:52:00,34.058,60.081,39.459
HIVE_002,2026-01-01T03:53:00,34.22,58.908,39.308
HIVE_002,2026-01-01T03:54:00,33.782,58.549,39.278
HIVE_002,2026-01-01T03:55:00,34.08,60.879,39.42
HIVE_002,2026-01-01T03:56:00,34.066,59.011,39.336
HIVE_002,2026-01-01T03:57:00,33.889,58.793,39.473
HIVE_002,2026-01-01T03:58:00,33.904,60.78,39.366
HIVE_002,2026-01-01T03:59:00,35.265,58.164,39.431
HIVE_002,2026-01-01T04:00:00,34.318,59.808,39.441
HIVE_002,2026-01-01T04:01:00,34.508,59.465,39.449
HIVE_002,2026-01-01T04:02:00,34.608,63.135,39.366
HIVE_002,2026-01-01T04:03:00,35.005,60.977,39.257
HIVE_002,2026-01-01T04:04:00,34.691,61.25,39.344
HIVE_002,2026-01-01T04:05:00,34.852,60.763,39.496
HIVE_002,2026-01-01T04:06:00,34.514,62.693,39.468
HIVE_002,2026-01-01T04:07:00,34.725,60.116,39.487
HIVE_002,2026-01-01T04:08:00,34.583,64.761,39.451
HIVE_002,2026-01-01T04:09:00,34.854,60.703,39.38
HIVE_002,2026-01-01T04:10:00,34.64,60.186,39.319
HIVE_002,2026-01-01T04:11:00,34.583,61.915,39.428
HIVE_002,2026-01-01T04:12:00,35.026,61.519,39.466
HIVE_002,2026-01-01T04:13:00,34.598,61.915,39.431
HIVE_002,2026-01-01T04:14:00,33.938,62.39,39.359
HIVE_002,2026-01-01T04:15:00,34.349,59.543,39.374
HIVE_002,2026-01-01T04:16:00,34.029,63.76,39.39
HIVE_002,2026-01-01T04:17:00,34.109,61.524,39.469
HIVE_002,2026-01-01T04:18:00,34.5,62.19,39.378
HIVE_002,2026-01-01T04:19:00,34.674,60.138,39.403
HIVE_002,2026-01-01T04:20:00,34.533,67.193,39.389
HIVE_002,2026-01-01T04:21:00,34.578,64.317,39.393
HIVE_002,2026-01-01T04:22:00,34.835,61.593,39.529
HIVE_002,2026-01-01T04:23:00,34.535,63.535,39.495
HIVE_002,2026-01-01T04:24:00,34.655,63.038,39.45
HIVE_002,2026-01-01T04:25:00,35.007,61.467,39.417
HIVE_002,2026-01-01T04:26:00,34.443,62.047,39.35
HIVE_002,2026-01-01T04:27:00,35.205,65.62,39.609
HIVE_002,2026-01-01T04:28:00,34.765,62.021,39.322
HIVE_002,2026-01-01T04:29:00,35.351,61.031,39.374
HIVE_002,2026-01-01T04:30:00,34.594,66.017,39.317
HIVE_002,2026-01-01T04:31:00,35.181,65.414,39.384
HIVE_002,2026-01-01T04:32:00,34.96,61.185,39.389
HIVE_002,2026-01-01T04:33:00,34.724,59.671,39.428
HIVE_002,2026-01-01T04:34:00,34.924,61.045,39.281
HIVE_002,2026-01-01T04:35:00,34.538,62.834,39.369
HIVE_002,2026-01-01T04:36:00,34.464,62.157,39.417
HIVE_002,2026-01-01T04:37:00,34.632,63.546,39.373
HIVE_002,2026-01-01T04:38:00,34.957,63.511,39.459
HIVE_002,2026-01-01T04:39:00,34.831,65.11,39.489
HIVE_002,2026-01-01T04:40:00,34.28,65.191,39.531
HIVE_002,2026-01-01T04:41:00,34.447,63.789,39.359
HIVE_002,2026-01-01T04:42:00,34.938,64.643,39.333
HIVE_002,2026-01-01T04:43:00,35.238,62.602,39.374
HIVE_002,2026-01-01T04:44:00,35.131,66.84,39.343
HIVE_002,2026-01-01T04:45:00,35.041,64.259,39.257
HIVE_002,2026-01-01T04:46:00,34.426,62.139,39.342
HIVE_002,2026-01-01T04:47:00,34.607,64.003,39.484
HIVE_002,2026-01-01T04:48:00,34.892,67.953,39.361
HIVE_002,2026-01-01T04:49:00,35.012,64.605,39.5
HIVE_002,2026-01-01T04:50:00,34.594,65.259,39.509
HIVE_002,2026-01-01T04:51:00,34.464,63.884,39.418
HIVE_002,2026-01-01T04:52:00,34.554,62.687,39.523
HIVE_002,2026-01-01T04:53:00,34.615,66.601,39.335
HIVE_002,2026-01-01T04:54:00,34.611,65.194,39.358
HIVE_002,2026-01-01T04:55:00,34.357,62.914,39.396
HIVE_002,2026-01-01T04:56:00,34.426,64.119,39.192
HIVE_002,2026-01-01T04:57:00,34.45,63.707,39.331
HIVE_002,2026-01-01T04:58:00,34.284,62.641,39.377
HIVE_002,2026-01-01T04:59:00,35.138,61.855,39.348
HIVE_003,2026-01-01T00:00:00,33.524,60.082,38.768
HIVE_003,2026-01-01T00:01:00,34.378,60.623,38.662
HIVE_003,2026-01-01T00:02:00,34.369,57.948,38.81
HIVE_003,2026-01-01T00:03:00,33.783,57.498,38.668
HIVE_003,2026-01-01T00:04:00,34.391,58.073,38.555
HIVE_003,2026-01-01T00:05:00,33.507,59.908,38.718
HIVE_003,2026-01-01T00:06:00,33.589,57.603,38.827
HIVE_003,2026-01-01T00:07:00,33.859,59.417,38.812
HIVE_003,2026-01-01T00:08:00,34.535,60.898,38.746
HIVE_003,2026-01-01T00:09:00,34.197,54.248,38.672
HIVE_003,2026-01-01T00:10:00,35.002,56.843,38.675
HIVE_003,2026-01-01T00:11:00,34.214,56.88,38.652
HIVE_003,2026-01-01T00:12:00,34.554,57.28,38.769
HIVE_003,2026-01-01T00:13:00,34.26,53.751,38.677
HIVE_003,2026-01-01T00:14:00,34.545,55.815,38.685
HIVE_003,2026-01-01T00:15:00,34.493,57.922,38.747
HIVE_003,2026-01-01T00:16:00,34.343,57.897,38.661
HIVE_003,2026-01-01T00:17:00,33.757,54.519,38.618
HIVE_003,2026-01-01T00:18:00,34.705,59.336,38.794
HIVE_003,2026-01-01T00:19:00,34.018,55.947,38.672
HIVE_003,2026-01-01T00:20:00,34.324,55.629,38.721
HIVE_003,2026-01-01T00:21:00,34.691,56.365,38.739
HIVE_003,2026-01-01T00:22:00,34.524,58.737,38.743
HIVE_003,2026-01-01T00:23:00,34.404,56.083,38.666
HIVE_003,2026-01-01T00:24:00,34.201,54.113,38.716
HIVE_003,2026-01-01T00:25:00,34.591,55.361,38.756
HIVE_003,2026-01-01T00:26:00,33.798,55.733,38.66
HIVE_003,2026-01-01T00:27:00,34.268,58.144,38.801
HIVE_003,2026-01-01T00:28:00,34.439,57.551,38.69
HIVE_003,2026-01-01T00:29:00,34.773,56.876,38.791
HIVE_003,2026-01-01T00:30:00,34.319,54.386,38.597
HIVE_003,2026-01-01T00:31:00,34.499,53.083,38.656
HIVE_003,2026-01-01T00:32:00,34.686,56.241,38.689
HIVE_003,2026-01-01T00:33:00,33.936,56.448,38.727
HIVE_003,2026-01-01T00:34:00,34.62,54.344,38.658
HIVE_003,2026-01-01T00:35:00,34.624,53.12,38.657
HIVE_003,2026-01-01T00:36:00,34.506,54.343,38.64
HIVE_003,2026-01-01T00:37:00,35.071,55.378,38.722
HIVE_003,2026-01-01T00:38:00,34.575,54.195,38.541
HIVE_003,2026-01-01T00:39:00,34.677,52.701,38.714
HIVE_003,2026-01-01T00:40:00,34.612,54.468,38.546
HIVE_003,2026-01-01T00:41:00,34.886,53.983,38.608
HIVE_003,2026-01-01T00:42:00,34.981,51.873,38.666
HIVE_003,2026-01-01T00:43:00,34.703,53.746,38.711
HIVE_003,2026-01-01T00:44:00,35.578,53.832,38.856
HIVE_003,2026-01-01T00:45:00,35.11,55.381,38.704
HIVE_003,2026-01-01T00:46:00,34.845,51.249,38.802
HIVE_003,2026-01-01T00:47:00,34.711,49.565,38.808
HIVE_003,2026-01-01T00:48:00,34.262,55.658,38.752
HIVE_003,2026-01-01T00:49:00,34.601,52.633,38.58
HIVE_003,2026-01-01T00:50:00,34.298,52.925,38.658
HIVE_003,2026-01-01T00:51:00,34.974,51.592,38.664
HIVE_003,2026-01-01T00:52:00,34.763,52.252,38.704
HIVE_003,2026-01-01T00:53:00,34.8,52.561,38.801
HIVE_003,2026-01-01T00:54:00,34.385,52.651,38.714
HIVE_003,2026-01-01T00:55:00,34.564,52.406,38.739
HIVE_003,2026-01-01T00:56:00,35.319,52.099,38.797
HIVE_003,2026-01-01T00:57:00,35.214,50.722,38.752
HIVE_003,2026-01-01T00:58:00,34.843,52.715,38.696
HIVE_003,2026-01-01T00:59:00,34.95,54.81,38.708
HIVE_003,2026-01-01T01:00:00,34.76,52.317,38.68
HIVE_003,2026-01-01T01:01:00,34.434,52.816,38.74
HIVE_003,2026-01-01T01:02:00,34.862,52.271,38.618
HIVE_003,2026-01-01T01:03:00,34.772,53.581,38.565
HIVE_003,2026-01-01T01:04:00,34.575,54.39,38.65
HIVE_003,2026-01-01T01:05:00,34.495,52.236,38.724
HIVE_003,2026-01-01T01:06:00,34.628,51.56,38.673
HIVE_003,2026-01-01T01:07:00,34.871,55.338,38.629
HIVE_003,2026-01-01T01:08:00,35.162,51.259,38.597
HIVE_003,2026-01-01T01:09:00,34.917,55.849,38.647
HIVE_003,2026-01-01T01:10:00,34.436,49.972,38.644
HIVE_003,2026-01-01T01:11:00,35.047,53.117,38.741
HIVE_003,2026-01-01T01:12:00,34.718,50.523,38.717
HIVE_003,2026-01-01T01:13:00,34.456,51.475,38.537
HIVE_003,2026-01-01T01:14:00,35.072,51.177,38.776
HIVE_003,2026-01-01T01:15:00,34.583,52.88,38.72
HIVE_003,2026-01-01T01:16:00,34.806,54.182,38.812
HIVE_003,2026-01-01T01:17:00,34.328,54.103,38.744
HIVE_003,2026-01-01T01:18:00,34.734,53.174,38.623
HIVE_003,2026-01-01T01:19:00,34.197,52.731,38.635
HIVE_003,2026-01-01T01:20:00,34.645,49.636,38.586
HIVE_003,2026-01-01T01:21:00,34.444,52.946,38.618
HIVE_003,2026-01-01T01:22:00,34.632,51.945,38.858
HIVE_003,2026-01-01T01:23:00,34.213,56.383,38.88
HIVE_003,2026-01-01T01:24:00,34.282,52.151,38.625
HIVE_003,2026-01-01T01:25:00,34.379,53.638,38.615
HIVE_003,2026-01-01T01:26:00,34.56,50.551,38.592
HIVE_003,2026-01-01T01:27:00,34.419,51.872,38.76
HIVE_003,2026-01-01T01:28:00,34.31,52.018,38.753
HIVE_003,2026-01-01T01:29:00,34.405,53.791,38.513
HIVE_003,2026-01-01T01:30:00,34.183,53.149,38.609
HIVE_003,2026-01-01T01:31:00,34.318,52.744,38.71
HIVE_003,2026-01-01T01:32:00,34.815,51.262,38.62
HIVE_003,2026-01-01T01:33:00,34.472,51.36,38.727
HIVE_003,2026-01-01T01:34:00,34.558,50.556,38.589
HIVE_003,2026-01-01T01:35:00,33.892,51.977,38.805
HIVE_003,2026-01-01T01:36:00,34.801,51.68,38.607
HIVE_003,2026-01-01T01:37:00,34.302,52.409,38.608
HIVE_003,2026-01-01T01:38:00,34.193,50.477,38.74
HIVE_003,2026-01-01T01:39:00,34.028,51.885,38.631
HIVE_003,2026-01-01T01:40:00,34.887,52.859,38.764
HIVE_003,2026-01-01T01:41:00,34.027,52.421,38.569
HIVE_003,2026-01-01T01:42:00,34.32,51.41,38.647
HIVE_003,2026-01-01T01:43:00,34.112,50.91,38.646
HIVE_003,2026-01-01T01:44:00,33.752,50.901,38.58
HIVE_003,2026-01-01T01:45:00,33.844,52.273,38.648
HIVE_003,2026-01-01T01:46:00,34.039,52.418,38.583
HIVE_003,2026-01-01T01:47:00,34.016,52.816,38.643
HIVE_003,2026-01-01T01:48:00,34.247,50.52,38.705
HIVE_003,2026-01-01T01:49:00,33.301,53.172,38.666
HIVE_003,2026-01-01T01:50:00,34.135,53.488,38.497
HIVE_003,2026-01-01T01:51:00,33.87,52.593,38.722
HIVE_003,2026-01-01T01:52:00,33.704,53.912,38.417
HIVE_003,2026-01-01T01:53:00,33.508,53.221,38.76
HIVE_003,2026-01-01T01:54:00,34.202,51.156,38.724
HIVE_003,2026-01-01T01:55:00,33.426,54.226,38.682
HIVE_003,2026-01-01T01:56:00,33.75,52.908,38.687
HIVE_003,2026-01-01T01:57:00,33.853,51.543,38.637
HIVE_003,2026-01-01T01:58:00,33.915,51.322,38.659
HIVE_003,2026-01-01T01:59:00,33.674,52.853,38.631
HIVE_003,2026-01-01T02:00:00,33.943,56.294,38.704
HIVE_003,2026-01-01T02:01:00,33.494,54.005,38.643
HIVE_003,2026-01-01T02:02:00,34.4,52.071,38.614
HIVE_003,2026-01-01T02:03:00,33.674,54.775,38.603
HIVE_003,2026-01-01T02:04:00,34.139,53.204,38.634
HIVE_003,2026-01-01T02:05:00,33.114,53.285,38.651
HIVE_003,2026-01-01T02:06:00,33.782,54.801,38.672
HIVE_003,2026-01-01T02:07:00,33.326,55.012,38.587
HIVE_003,2026-01-01T02:08:00,33.612,53.206,38.758
HIVE_003,2026-01-01T02:09:00,33.545,50.061,38.629
HIVE_003,2026-01-01T02:10:00,33.921,54.745,38.668
HIVE_003,2026-01-01T02:11:00,33.276,54.751,38.432
HIVE_003,2026-01-01T02:12:00,33.048,55.964,38.692
HIVE_003,2026-01-01T02:13:00,33.562,56.239,38.624
HIVE_003,2026-01-01T02:14:00,32.979,57.406,38.519
HIVE_003,2026-01-01T02:15:00,33.694,54.358,38.599
HIVE_003,2026-01-01T02:16:00,32.998,52.977,38.62
HIVE_003,2026-01-01T02:17:00,33.301,56.238,38.732
HIVE_003,2026-01-01T02:18:00,33.043,53.168,38.612
HIVE_003,2026-01-01T02:19:00,33.562,56.394,38.63
HIVE_003,2026-01-01T02:20:00,33.218,56.129,38.662
HIVE_003,2026-01-01T02:21:00,33.547,53.509,38.66
HIVE_003,2026-01-01T02:22:00,33.298,55.616,38.606
HIVE_003,2026-01-01T02:23:00,33.475,54.452,38.587
HIVE_003,2026-01-01T02:24:00,33.12,56.469,38.602
HIVE_003,2026-01-01T02:25:00,33.422,58.405,38.527
HIVE_003,2026-01-01T02:26:00,33.766,55.601,38.666
HIVE_003,2026-01-01T02:27:00,33.603,56.798,38.68
HIVE_003,2026-01-01T02:28:00,33.165,56.118,38.552
HIVE_003,2026-01-01T02:29:00,33.427,55.611,38.632
HIVE_003,2026-01-01T02:30:00,33.269,57.452,38.553
HIVE_003,2026-01-01T02:31:00,32.93,56.678,38.665
HIVE_003,2026-01-01T02:32:00,32.967,59.999,38.574
HIVE_003,2026-01-01T02:33:00,33.67,57.119,38.562
HIVE_003,2026-01-01T02:34:00,32.912,59.165,38.768
HIVE_003,2026-01-01T02:35:00,32.501,57.772,38.684
HIVE_003,2026-01-01T02:36:00,33.448,56.699,38.55
HIVE_003,2026-01-01T02:37:00,34.053,58.365,38.618
HIVE_003,2026-01-01T02:38:00,33.078,55.623,38.579
HIVE_003,2026-01-01T02:39:00,33.092,55.416,38.736
HIVE_003,2026-01-01T02:40:00,33.073,57.961,38.534
HIVE_003,2026-01-01T02:41:00,33.022,55.444,38.599
HIVE_003,2026-01-01T02:42:00,32.38,56.593,38.512
HIVE_003,2026-01-01T02:43:00,33.332,56.708,38.66
HIVE_003,2026-01-01T02:44:00,32.973,55.385,38.659
HIVE_003,2026-01-01T02:45:00,32.856,55.976,38.637
HIVE_003,2026-01-01T02:46:00,33.226,60.417,38.606
HIVE_003,2026-01-01T02:47:00,32.599,62.442,38.747
HIVE_003,2026-01-01T02:48:00,32.852,58.658,38.459
HIVE_003,2026-01-01T02:49:00,33.173,57.907,38.546
HIVE_003,2026-01-01T02:50:00,33.292,57.329,38.719
HIVE_003,2026-01-01T02:51:00,32.947,58.41,38.615
HIVE_003,2026-01-01T02:52:00,33.277,56.756,38.571
HIVE_003,2026-01-01T02:53:00,33.62,63.191,38.706
HIVE_003,2026-01-01T02:54:00,33.071,57.813,38.647
HIVE_003,2026-01-01T02:55:00,32.324,59.093,38.649
HIVE_003,2026-01-01T02:56:00,33.217,61.198,38.541
HIVE_003,2026-01-01T02:57:00,33.193,58.073,38.607
HIVE_003,2026-01-01T02:58:00,32.788,61.27,38.567
HIVE_003,2026-01-01T02:59:00,33.046,59.567,38.663
HIVE_003,2026-01-01T03:00:00,33.56,60.819,38.688
HIVE_003,2026-01-01T03:01:00,33.241,60.755,38.634
HIVE_003,2026-01-01T03:02:00,33.147,61.626,38.676
HIVE_003,2026-01-01T03:03:00,33.692,58.615,38.665
HIVE_003,2026-01-01T03:04:00,33.215,59.077,38.608
HIVE_003,2026-01-01T03:05:00,33.934,62.617,38.757
HIVE_003,2026-01-01T03:06:00,33.026,58.731,38.773
HIVE_003,2026-01-01T03:07:00,34.217,60.682,38.705
HIVE_003,2026-01-01T03:08:00,33.607,62.377,38.713
HIVE_003,2026-01-01T03:09:00,33.316,60.067,38.687
HIVE_003,2026-01-01T03:10:00,33.16,59.732,38.768
HIVE_003,2026-01-01T03:11:00,33.5,61.721,38.761
HIVE_003,2026-01-01T03:12:00,33.009,62.678,38.698
HIVE_003,2026-01-01T03:13:00,34.006,61.467,38.635
HIVE_003,2026-01-01T03:14:00,34.03,63.187,38.69
HIVE_003,2026-01-01T03:15:00,33.764,60.342,38.68
HIVE_003,2026-01-01T03:16:00,33.774,60.172,38.596
HIVE_003,2026-01-01T03:17:00,33.151,60.137,38.597
HIVE_003,2026-01-01T03:18:00,33.141,64.125,38.558
HIVE_003,2026-01-01T03:19:00,33.119,61.507,38.603
HIVE_003,2026-01-01T03:20:00,33.458,61.526,38.695
HIVE_003,2026-01-01T03:21:00,33.719,61.706,38.717
HIVE_003,2026-01-01T03:22:00,33.463,60.438,38.633
HIVE_003,2026-01-01T03:23:00,33.722,61.49,38.706
HIVE_003,2026-01-01T03:24:00,33.294,60.556,38.462
HIVE_003,2026-01-01T03:25:00,32.481,60.737,38.642
HIVE_003,2026-01-01T03:26:00,33.884,63.461,38.649
HIVE_003,2026-01-01T03:27:00,33.747,62.403,38.683
HIVE_003,2026-01-01T03:28:00,34.154,64.697,38.768
HIVE_003,2026-01-01T03:29:00,33.661,60.41,38.68
HIVE_003,2026-01-01T03:30:00,33.198,64.214,38.644
HIVE_003,2026-01-01T03:31:00,33.809,65.325,38.704
HIVE_003,2026-01-01T03:32:00,33.747,64.065,38.631
HIVE_003,2026-01-01T03:33:00,33.793,60.59,38.714
HIVE_003,2026-01-01T03:34:00,33.91,61.153,38.71
HIVE_003,2026-01-01T03:35:00,34.001,63.541,38.534
HIVE_003,2026-01-01T03:36:00,33.475,65.236,38.804
HIVE_003,2026-01-01T03:37:00,34.078,58.875,38.612
HIVE_003,2026-01-01T03:38:00,34.484,64.977,38.683
HIVE_003,2026-01-01T03:39:00,33.685,64.978,38.683
HIVE_003,2026-01-01T03:40:00,33.628,65.642,38.446
HIVE_003,2026-01-01T03:41:00,34.443,63.621,38.626
HIVE_003,2026-01-01T03:42:00,34.221,61.639,38.61
HIVE_003,2026-01-01T03:43:00,34.515,62.933,38.649
HIVE_003,2026-01-01T03:44:00,34.246,64.368,38.693
HIVE_003,2026-01-01T03:45:00,34.234,62.907,38.738
HIVE_003,2026-01-01T03:46:00,33.838,63.349,38.667
HIVE_003,2026-01-01T03:47:00,33.884,63.384,38.843
HIVE_003,2026-01-01T03:48:00,34.709,63.537,38.856
HIVE_003,2026-01-01T03:49:00,34.711,64.524,38.512
HIVE_003,2026-01-01T03:50:00,34.93,63.665,38.799
HIVE_003,2026-01-01T03:51:00,34.751,63.841,38.813
HIVE_003,2026-01-01T03:52:00,34.551,61.626,38.646
HIVE_003,2026-01-01T03:53:00,33.929,62.838,38.658
HIVE_003,2026-01-01T03:54:00,33.984,64.754,38.577
HIVE_003,2026-01-01T03:55:00,33.798,65.435,38.741
HIVE_003,2026-01-01T03:56:00,34.21,67.411,38.554
HIVE_003,2026-01-01T03:57:00,35.004,63.912,38.692
HIVE_003,2026-01-01T03:58:00,34.481,61.565,38.677
HIVE_003,2026-01-01T03:59:00,34.03,63.258,38.623
HIVE_003,2026-01-01T04:00:00,34.833,64.71,38.704
HIVE_003,2026-01-01T04:01:00,34.817,64.278,38.748
HIVE_003,2026-01-01T04:02:00,34.622,62.799,38.596
HIVE_003,2026-01-01T04:03:00,34.278,62.629,38.693
HIVE_003,2026-01-01T04:04:00,34.463,63.567,38.8
HIVE_003,2026-01-01T04:05:00,34.884,63.246,38.696
HIVE_003,2026-01-01T04:06:00,34.779,62.725,38.887
HIVE_003,2026-01-01T04:07:00,34.563,64.654,38.802
HIVE_003,2026-01-01T04:08:00,34.918,65.569,38.786
HIVE_003,2026-01-01T04:09:00,35.275,63.624,38.8
HIVE_003,2026-01-01T04:10:00,34.605,65.383,38.724
HIVE_003,2026-01-01T04:11:00,34.501,62.899,38.725
HIVE_003,2026-01-01T04:12:00,34.555,62.856,38.613
HIVE_003,2026-01-01T04:13:00,34.196,65.58,38.683
HIVE_003,2026-01-01T04:14:00,34.83,64.643,38.677
HIVE_003,2026-01-01T04:15:00,34.631,62.893,38.542
HIVE_003,2026-01-01T04:16:00,35.052,63.672,38.701
HIVE_003,2026-01-01T04:17:00,34.797,61.953,38.767
HIVE_003,2026-01-01T04:18:00,34.951,64.502,38.711
HIVE_003,2026-01-01T04:19:00,34.59,64.052,38.546
HIVE_003,2026-01-01T04:20:00,35.467,67.149,38.739
HIVE_003,2026-01-01T04:21:00,35.074,65.773,38.684
HIVE_003,2026-01-01T04:22:00,34.225,64.441,38.645
HIVE_003,2026-01-01T04:23:00,34.61,61.57,38.74
HIVE_003,2026-01-01T04:24:00,34.857,62.971,38.783
HIVE_003,2026-01-01T04:25:00,35.113,62.164,38.632
HIVE_003,2026-01-01T04:26:00,35.07,63.062,38.714
HIVE_003,2026-01-01T04:27:00,34.997,64.949,38.724
HIVE_003,2026-01-01T04:28:00,34.397,62.042,38.694
HIVE_003,2026-01-01T04:29:00,34.262,64.457,38.575
HIVE_003,2026-01-01T04:30:00,34.657,64.845,38.537
